,id_fifa,nom_jugad,num_pos,equipo,liga,edad,apariciones_totales,min_jugados,tirosXp,pasesXp,regatesXp,faltadoXp,fuerajuegoXp,robadoXp,malcontroXp,goles_esperados,xGDiff,xG/90,total_disparos,xG/Shots,rating,goles
2734,171579,Raul Paula,5,NAC Breda,Ned,20,7,391,0.9,0.6,0.4,0.6,0.0,1.0,1.1,0.72,-0.71,0.16,6,0.12,6.44,0
2735,242641,Rayan Aït-Nouri,5,Wolves,Ing,23,11,928,1.2,1.0,1.6,0.5,0.1,0.8,0.8,1.87,1.13,0.18,13,0.14,6.83,3
2736,198903,Rayan Cherki,10,Lyon,Fra,21,7,363,1.3,1.7,2.6,1.1,0.0,1.7,1.0,1.23,-0.23,0.3,9,0.14,7.13,1
2737,198903,Rayan Raveloson,5,Auxerre,Fra,27,10,624,1.3,0.3,0.7,0.9,0.0,0.9,0.9,0.71,0.29,0.1,13,0.05,6.52,1
2738,211231,Razvan Marin,5,Cagliari,Ita,28,11,695,1.1,1.6,0.5,0.4,0.0,0.5,0.4,1.2,0.8,0.16,12,0.1,6.57,2
2739,157481,Raúl Albiol,2,Villarreal,Esp,39,28,2467,0.2,0.1,0.1,0.4,0.1,0.2,0.3,0.35,-0.35,0.01,5,0.07,6.67,0
2740,171579,Raúl Blanco,5,Casa Pia AC,Por,23,5,251,1.2,0.0,0.2,0.2,0.0,0.4,1.0,0.72,0.28,0.26,6,0.12,6.22,1
2741,171579,Raúl García,10,Athletic Club,Esp,38,35,1816,1.3,0.5,0.3,0.9,0.3,0.4,0.8,6.06,-0.06,0.3,44,0.14,6.56,6
2745,225204,Raúl Guti,2,Elche,Esp,27,31,1629,0.6,0.3,0.4,1.1,0.0,0.5,0.6,0.97,-0.97,0.05,18,0.05,6.31,0
2746,171579,Raúl Jiménez,10,Fulham,Ing,33,11,668,2.5,0.8,0.3,1.0,0.6,1.2,2.2,4.85,-0.85,0.65,27,0.18,6.81,4
2747,171579,Raúl Parra,2,Cadiz,Esp,24,2,88,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,6.33,0
2748,171579,Raúl Silva,2,Farense,Por,35,4,348,0.5,1.0,0.0,1.0,0.0,0.0,0.3,0.34,0.66,0.09,2,0.17,6.91,1
2749,171579,Raúl Torrente,2,Granada,Esp,23,18,1283,0.2,0.2,0.1,0.6,0.1,0.0,0.2,0.35,-0.35,0.02,4,0.09,6.46,0
2750,171579,Raúl de Tomás,10,Espanyol,Esp,30,34,2928,3.1,0.7,1.5,1.6,0.9,1.8,2.6,15.24,1.76,0.47,106,0.14,7.02,17
2751,0,Reda Belahyane,2,Verona,Ita,20,11,895,0.3,0.5,1.9,0.5,0.0,1.1,1.4,0.14,-0.14,0.01,3,0.05,6.44,0
2752,0,Reda Khadra,10,Reims,Fra,23,4,78,0.0,0.3,1.0,0.8,0.0,0.0,0.3,0.0,0.0,0.0,0,0.0,6.24,0
2753,238074,Reece James,5,Chelsea,Ing,24,4,241,0.0,0.0,0.3,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0,0.0,6.55,0
2754,254544,Reinildo,5,Atletico,Esp,30,17,1300,0.1,0.2,0.3,1.2,0.0,0.3,0.8,0.24,-0.24,0.02,2,0.12,6.77,0
2755,231448,Reiss Nelson,5,Fulham,Ing,24,8,282,1.4,1.3,1.3,0.8,0.1,0.8,0.8,1.22,-0.22,0.39,11,0.11,6.58,1
2757,162328,Remko Pasveer,0,Ajax,Ned,41,10,900,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,6.62,0
2758,202024,Remo Freuler,2,Bologna,Ita,32,11,982,0.2,1.4,0.2,0.5,0.1,0.3,0.8,0.49,-0.49,0.04,2,0.24,6.72,0
2759,251573,Renan Lodi,5,Atletico,Esp,26,29,1181,0.3,0.4,0.6,0.7,0.1,0.4,0.8,0.75,1.25,0.06,10,0.08,6.47,2
2760,251573,Renato Pantalon,2,Rio Ave,Por,27,8,689,0.5,0.3,0.0,0.3,0.0,0.0,0.6,0.94,-0.94,0.12,4,0.23,6.44,0
2761,251573,Renato Sanches,5,Benfica,Por,27,5,84,0.0,0.0,0.6,0.4,0.0,0.8,0.4,0.0,0.0,0.0,0,0.0,6.21,0
2762,251573,Renato Tapia,5,Celta Vigo,Esp,29,29,1406,0.4,0.1,0.2,0.9,0.0,0.4,0.4,0.54,-0.54,0.03,12,0.04,6.45,0
2763,251573,Renato Veiga,2,Chelsea,Ing,21,5,165,0.6,0.0,0.6,0.2,0.2,0.0,0.2,0.48,-0.48,0.26,3,0.16,6.35,0
2764,0,Reuven Niemeijer,5,RKC Waalwijk,Ned,29,5,167,0.2,0.4,0.4,0.2,0.0,0.2,0.4,0.04,-0.04,0.02,1,0.04,6.03,0
2765,263791,Ricardinho,5,Santa Clara,Por,26,11,332,0.9,0.3,0.6,0.4,0.1,0.5,0.5,2.55,0.45,0.69,10,0.26,6.47,3
2767,233870,Ricardo Batista,0,Casa Pia AC,Por,37,2,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.87,0
2768,212213,Ricardo Esgaio,5,Sporting,Por,31,2,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.13,0
2769,213516,Ricardo Horta,10,Braga,Por,30,11,905,1.7,2.0,0.0,0.9,0.2,0.4,1.0,2.82,0.18,0.28,19,0.15,6.87,3
2770,233870,Ricardo Mangas,5,Vitoria de Guimaraes,Por,26,4,340,1.3,0.8,0.8,1.8,0.5,0.0,2.3,1.26,-1.26,0.33,5,0.25,6.66,0
2771,233870,Ricardo Pepi,10,PSV Eindhoven,Ned,21,11,420,1.7,0.5,0.5,0.4,0.2,0.7,1.3,3.2,2.8,0.69,19,0.17,7.05,6
2772,210243,Ricardo Pereira,5,Leicester,Ing,31,2,148,0.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,5.96,0
2773,233870,Ricardo Velho,0,Farense,Por,26,11,990,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0.0,6.76,0
2774,233870,Ricardo Visus,2,Almere City FC,Ned,23,10,855,0.3,0.3,0.2,0.6,0.0,0.1,0.5,0.16,-0.16,0.02,3,0.05,6.61,0
2775,257711,Riccardo Calafiori,2,Arsenal,Ing,22,6,386,0.7,0.3,1.0,0.7,0.0,0.0,1.0,0.61,0.39,0.14,4,0.15,6.93,1
2776,233556,Riccardo Orsolini,10,Bologna,Ita,27,10,738,2.9,0.8,1.4,1.4,0.5,1.3,1.3,4.26,0.74,0.52,29,0.15,6.94,5
2777,246431,Riccardo Sottil,5,Fiorentina,Ita,25,9,345,1.2,0.7,0.7,1.6,0.1,0.4,0.8,0.39,-0.39,0.1,11,0.04,6.43,0
2778,252095,Riccieli,2,Famalicao,Por,26,4,226,0.0,0.0,0.3,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0,0.0,6.54,0
2779,256098,Richard Ledezma,10,PSV Eindhoven,Ned,24,7,500,0.6,0.9,0.1,0.4,0.0,0.3,0.3,0.15,-0.15,0.03,4,0.04,7.1,0
2780,255313,Richard van der Venne,5,RKC Waalwijk,Ned,32,5,354,1.8,0.6,0.2,1.2,0.0,0.6,1.8,0.91,2.09,0.23,9,0.1,6.79,3
2781,231943,Richarlison,10,Tottenham,Ing,27,5,88,0.2,0.4,0.2,0.4,0.0,0.2,0.4,0.29,-0.29,0.3,1,0.29,6.26,0
2782,233870,Richie Sagrado,5,Venezia,Ita,20,2,117,0.5,0.0,0.0,0.5,0.0,0.0,1.5,0.05,-0.05,0.04,1,0.05,6.02,0
2783,233870,Richonell Margaret,5,RKC Waalwijk,Ned,24,12,755,1.0,0.8,1.5,1.8,0.4,2.1,3.5,2.18,0.82,0.26,12,0.18,6.51,3
2784,222558,Rick Karsdorp,5,PSV Eindhoven,Ned,29,7,430,0.1,0.9,0.1,0.1,0.0,0.4,0.0,0.04,-0.04,0.01,1,0.04,6.78,0
2785,233870,Rick Meissen,2,Sparta Rotterdam,Ned,22,9,533,0.2,0.4,0.0,0.2,0.0,0.0,0.1,0.08,-0.08,0.01,2,0.04,6.35,0
2786,184457,Ricky van Wolfswinkel,10,Twente,Ned,35,9,350,0.8,0.6,0.0,0.4,0.3,0.6,0.7,1.19,0.81,0.31,7,0.17,6.57,2
2787,233870,Rico Lewis,5,Man City,Ing,19,10,774,0.4,0.5,0.3,1.5,0.0,1.0,0.9,0.89,-0.89,0.1,4,0.22,6.72,0
2788,210384,Ridgeciano Haps,5,Venezia,Ita,31,9,622,1.4,0.3,0.1,0.9,0.0,0.2,0.6,1.56,-1.56,0.23,13,0.12,6.3,0
2789,240709,Ridle Baku,5,Wolfsburg,Ger,26,10,725,0.9,0.6,0.3,0.6,0.1,0.9,1.0,0.69,0.31,0.09,9,0.08,6.48,1
2790,212269,Riechedly Bazoer,5,AZ Alkmaar,Ned,28,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.25,0
2791,264452,Ringo Meerveld,5,Willem II,Ned,21,12,1075,0.6,0.8,2.4,1.3,0.0,1.4,1.2,0.63,1.37,0.05,7,0.09,6.88,2
2792,242816,Riqui Puig,10,Barcelona,Esp,25,15,475,0.6,0.3,0.3,0.7,0.0,0.7,0.6,0.88,0.12,0.17,9,0.1,6.29,1
2793,0,Ritsu Doan,10,Freiburg,Ger,26,10,849,2.1,0.5,1.8,1.3,0.1,1.9,1.5,3.79,0.21,0.4,21,0.18,7.11,4
2794,0,Rivaldo Morais,2,Farense,Por,24,4,360,1.0,1.0,1.3,1.3,0.0,0.8,0.8,0.08,-0.08,0.02,4,0.02,6.99,0
2795,0,Ro-Zangelo Daal,10,AZ Alkmaar,Ned,20,1,46,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,6.33,0
2796,228789,Rob Nizet,2,Willem II,Ned,22,9,246,0.0,0.0,0.0,0.6,0.0,0.2,0.3,0.0,0.0,0.0,0,0.0,6.35,0
2797,228789,Robbin Weijenberg,5,Go Ahead Eagles,Ned,20,5,60,0.2,0.4,0.0,0.0,0.0,0.4,0.6,0.02,-0.02,0.03,1,0.02,6.19,0
2798,213063,Rober,5,Real Betis,Esp,23,4,132,0.5,0.3,0.5,0.8,0.0,0.3,0.8,0.1,-0.1,0.07,2,0.05,6.39,0
2806,219652,Rober Ibáñez,5,Osasuna,Esp,31,4,91,0.8,0.5,0.5,1.3,0.3,0.8,1.0,0.2,-0.2,0.2,3,0.07,6.22,0
2807,212242,Robert Andrich,5,Leverkusen,Ger,30,8,678,1.8,0.3,0.3,1.0,0.0,0.0,0.4,1.13,0.87,0.15,14,0.08,6.89,2
2808,253130,Robert Navarro,5,Real Sociedad,Esp,22,6,199,1.2,0.2,1.2,0.3,0.2,0.8,1.5,0.46,-0.46,0.21,7,0.07,6.44,0
2809,215449,Robert Skov,5,Union Berlin,Ger,28,3,105,0.0,0.7,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0,0.0,6.58,0
2810,228789,Robert Sánchez,0,Chelsea,Ing,26,11,990,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.61,0
2811,228789,Robert Wagner,5,St. Pauli,Ger,21,8,365,0.3,0.0,0.1,0.6,0.0,0.8,0.4,0.12,-0.12,0.03,2,0.06,6.07,0
2812,228789,Roberto Fernández,10,Braga,Por,22,10,427,1.3,0.4,0.5,0.6,0.6,0.5,1.4,1.39,-0.39,0.29,13,0.11,6.4,1
2813,212153,Roberto Gagliardini,2,Monza,Ita,30,4,93,0.0,0.3,0.0,1.0,0.0,0.8,1.0,0.0,0.0,0.0,0,0.0,6.14,0
2814,248385,Roberto Piccoli,10,Cagliari,Ita,23,12,994,2.8,0.4,0.3,1.7,0.6,1.7,2.5,5.48,-3.48,0.5,34,0.16,6.42,2
2815,146758,Roberto Soldado,10,Levante,Esp,39,18,664,0.9,0.4,0.2,0.3,0.5,0.2,0.7,3.44,-0.44,0.47,17,0.2,6.2,3
2816,206651,Roberto Torres,5,Osasuna,Esp,35,28,799,0.5,0.9,0.2,0.4,0.0,0.2,0.4,2.0,0.0,0.23,15,0.13,6.3,2
2817,228789,Robin Gosens,5,Union Berlin,Ger,30,1,90,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.01,-0.01,0.01,1,0.01,6.46,0
2821,239367,Robin Hack,10,Borussia M.Gladbach,Ger,26,9,468,1.6,0.7,0.9,0.7,0.3,1.3,1.4,0.94,-0.94,0.18,14,0.07,6.6,0
2822,228789,Robin Hranác,2,Hoffenheim,Ger,24,2,91,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,5.59,0
2823,236532,Robin Koch,5,Eintracht Frankfurt,Ger,28,10,883,0.3,0.1,0.1,0.3,0.1,0.0,0.2,0.18,-0.18,0.02,3,0.06,6.67,0
2824,233486,Robin Le Normand,2,Real Sociedad,Esp,28,37,3330,0.5,0.1,0.0,0.6,0.1,0.1,0.4,2.0,-1.0,0.05,18,0.11,6.86,1
2825,263798,Robin Roefs,0,NEC Nijmegen,Ned,21,10,900,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,6.68,0
2826,224251,Robin Zentner,0,Mainz,Ger,30,10,900,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,7.02,0
2827,228789,Robson Bambu,2,Braga,Por,27,2,180,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.05,-0.05,0.02,1,0.05,6.68,0
2828,188103,Rocco Reitz,5,Borussia M.Gladbach,Ger,22,10,556,0.8,0.6,0.7,1.5,0.0,0.9,0.7,0.45,-0.45,0.07,8,0.06,7.03,0
2829,222461,Rochinha,10,Famalicao,Por,29,9,559,1.1,0.3,0.8,2.1,0.1,1.1,1.9,0.48,-0.48,0.08,10,0.05,6.37,0
2830,231866,Rodri,5,Real Betis,Esp,24,21,882,0.7,0.8,0.8,0.7,0.0,0.5,0.7,1.6,-0.6,0.16,15,0.11,6.47,1
2834,264308,Rodrigo Abascal,2,Boavista,Por,30,9,810,0.7,0.6,0.4,0.0,0.4,0.1,0.4,0.6,-0.6,0.07,6,0.1,6.7,0
2835,264308,Rodrigo Battaglia,5,Mallorca,Esp,33,26,1176,0.2,0.1,0.4,0.7,0.0,0.4,0.5,0.33,-0.33,0.03,5,0.07,6.33,0
2836,264308,Rodrigo Bentancur,5,Tottenham,Ing,27,10,538,1.1,0.2,0.2,0.3,0.0,0.4,0.3,0.58,0.42,0.1,11,0.05,6.64,1
2837,264308,Rodrigo De Paul,10,Atletico,Esp,30,36,2155,0.7,1.4,0.7,1.6,0.0,0.9,1.0,1.88,1.12,0.08,24,0.08,6.8,3
2838,259170,Rodrigo Gomes,5,Wolves,Ing,21,5,118,0.4,0.0,0.2,0.4,0.0,0.4,0.6,0.08,-0.08,0.06,2,0.04,5.97,0
2839,263556,Rodrigo Guth,2,Fortuna Sittard,Ned,24,11,946,0.7,0.4,0.1,0.2,0.0,0.4,0.5,0.92,0.08,0.09,8,0.12,6.83,1
2840,264308,Rodrigo Mora,5,Porto,Por,17,3,42,0.7,0.0,0.3,0.3,0.0,0.3,0.3,0.13,0.87,0.28,2,0.07,6.66,1
2841,264308,Rodrigo Muniz,10,Fulham,Ing,23,10,324,1.4,0.5,0.2,0.8,0.1,0.8,0.8,1.63,-0.63,0.45,14,0.12,6.42,1
2842,229683,Rodrigo Pinheiro,2,Famalicao,Por,22,7,273,0.6,0.3,0.6,1.3,0.1,0.3,1.0,0.26,-0.26,0.09,4,0.07,6.52,0
2843,229683,Rodrigo Pinho,10,Estrela da Amadora,Por,33,11,538,1.1,0.1,0.3,1.1,0.6,0.6,1.1,1.95,0.05,0.33,12,0.16,6.36,2
2844,264308,Rodrigo Ribeiro,10,AVS Futebol SAD,Por,19,6,439,2.2,0.3,0.3,1.2,1.5,1.0,2.2,1.21,-1.21,0.25,13,0.09,6.36,0
2848,264308,Rodrigo Zalazar,5,Braga,Por,25,6,418,3.0,1.7,1.7,1.5,0.0,0.8,2.0,1.56,0.44,0.34,18,0.09,7.34,2
2849,243812,Rodrygo,10,Real Madrid,Esp,23,33,1528,1.0,0.8,0.8,0.9,0.4,0.5,1.5,3.98,0.02,0.23,34,0.12,6.66,4
2850,242359,Roger Fernandes,5,Braga,Por,18,11,608,1.2,0.5,0.9,0.7,0.3,0.8,1.5,1.19,-0.19,0.18,13,0.09,6.61,1
2851,207732,Roger Martí,10,Levante,Esp,33,29,2124,1.7,0.8,0.5,1.0,0.4,0.8,2.0,8.06,-1.06,0.34,49,0.16,6.53,7
2852,234171,Roland Sallai,10,Freiburg,Ger,27,2,44,1.5,0.5,0.0,0.5,0.0,0.5,0.5,0.15,-0.15,0.3,3,0.05,6.26,0
2853,225439,Rolando Mandragora,2,Fiorentina,Ita,27,8,305,0.9,0.6,0.0,1.1,0.0,0.1,0.0,0.18,-0.18,0.05,7,0.03,6.31,0
2854,252038,Romain Del Castillo,10,Brest,Fra,28,9,615,1.2,2.6,1.1,0.8,0.0,0.8,2.1,3.57,-0.57,0.52,11,0.32,7.05,3
2855,252038,Romain Faivre,5,Brest,Fra,26,9,408,0.8,0.6,1.0,1.3,0.0,0.2,0.3,1.31,0.69,0.29,7,0.19,6.61,2
2856,252038,Roman Dixon,2,Everton,Ing,19,1,90,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,6.08,0
2857,252038,Romano Postema,10,FC Groningen,Ned,22,10,681,1.0,0.4,0.0,1.0,0.4,0.7,2.1,2.05,-1.05,0.27,10,0.2,6.24,1
2858,252038,Romano Schmid,10,Werder Bremen,Ger,24,10,884,1.3,1.9,1.0,1.2,0.2,1.9,2.1,1.04,-0.04,0.11,13,0.08,6.88,1
2859,252038,Rome-Jayden Owusu-Oduro,0,AZ Alkmaar,Ned,20,11,990,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.43,0
2860,252038,Romelu Lukaku,10,Napoli,Ita,31,10,723,1.4,0.9,0.3,1.2,0.7,1.5,2.0,3.52,0.48,0.44,14,0.25,6.92,4
2861,263620,Roméo Lavia,2,Chelsea,Ing,20,6,341,0.0,0.8,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,6.6,0
2862,233943,Ronald Araujo,2,Barcelona,Esp,25,30,2271,0.6,0.3,0.2,0.4,0.0,0.2,0.6,1.66,2.34,0.07,18,0.09,6.84,4
2863,0,Roshon van Eijma,2,RKC Waalwijk,Ned,26,11,952,0.5,0.2,0.0,0.7,0.0,0.2,0.5,0.13,-0.13,0.01,5,0.03,6.47,0
2864,199189,Ross Barkley,5,Aston Villa,Ing,30,8,272,0.9,0.6,0.1,0.0,0.0,0.4,0.3,0.9,0.1,0.3,7,0.13,6.43,1
2865,0,Ross Stewart,10,Southampton,Ing,28,4,131,0.5,0.0,0.3,1.3,0.3,1.3,0.3,0.14,-0.14,0.09,2,0.07,6.05,0
2866,0,Roy Kuijpers,10,NAC Breda,Ned,24,6,167,1.0,0.3,0.0,0.2,0.0,0.2,0.7,0.95,-0.95,0.51,6,0.16,6.05,0
2867,211022,Ruben Aguilar,5,Lens,Fra,31,5,269,0.4,0.4,0.2,0.4,0.2,0.2,0.8,0.34,-0.34,0.11,2,0.17,6.66,0
2868,211022,Ruben Kluivert,2,Casa Pia AC,Por,23,7,454,0.7,0.1,0.1,0.3,0.1,0.0,0.0,0.55,0.45,0.11,5,0.11,6.56,1
2869,213666,Ruben Loftus-Cheek,5,AC Milan,Ita,28,10,539,0.6,1.0,0.5,1.4,0.0,0.4,0.9,0.67,-0.67,0.11,6,0.11,6.53,0
2870,211022,Ruben Providence,10,Almere City FC,Ned,23,6,105,0.2,0.0,0.0,0.3,0.0,0.7,0.5,0.03,-0.03,0.03,1,0.03,5.94,0
2871,252268,Ruben Roosken,5,Heracles,Ned,24,11,916,0.4,0.8,1.1,0.5,0.1,0.5,1.2,0.05,-0.05,0.01,4,0.01,6.72,0
2872,211022,Ruben van Bommel,5,AZ Alkmaar,Ned,20,9,611,2.2,1.2,1.1,0.7,0.2,0.4,1.1,2.89,-0.89,0.43,20,0.14,7.05,2
2873,211022,Rubén Alcaraz,2,Cadiz,Esp,33,14,1106,1.6,1.0,0.8,2.5,0.1,0.8,1.5,1.15,0.85,0.09,23,0.05,7.01,2
2874,226637,Rubén Duarte,2,Deportivo Alaves,Esp,29,34,2630,0.3,0.6,0.1,1.2,0.1,0.2,0.6,0.25,-0.25,0.01,9,0.03,6.65,0
2875,211022,Rubén García,10,Osasuna,Esp,31,37,2399,0.9,1.6,0.6,0.8,0.2,0.5,1.5,3.68,-2.68,0.14,33,0.11,6.7,1
2876,211022,Rubén Iranzo,2,Valencia,Esp,21,4,134,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.02,0.01,1,0.02,6.08,0
2877,211241,Rubén Peña,10,Villarreal,Esp,33,7,127,0.4,0.3,0.3,0.6,0.0,0.9,0.3,0.26,-0.26,0.19,3,0.09,6.28,0
2878,211022,Rubén Rochina,5,Granada,Esp,33,15,739,1.0,0.9,0.9,1.1,0.1,1.1,1.7,0.68,0.32,0.08,15,0.05,6.61,1
2879,208622,Rubén Sobrino,10,Valencia,Esp,32,1,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.35,-1.35,0.26,33,0.16,6.59,0
2881,211022,Rubén Sánchez,5,Espanyol,Esp,23,4,148,0.3,0.3,0.8,0.3,0.0,0.3,1.0,0.02,-0.02,0.01,1,0.02,6.51,0
2882,211022,Rubén Vargas,10,Augsburg,Ger,26,4,237,1.8,1.5,1.5,0.8,0.0,0.8,2.8,0.58,-0.58,0.22,7,0.08,6.39,0
2883,183518,Rui Encarnação,0,Nacional,Por,26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0
2884,183518,Rui Mendes,5,FC Groningen,Ned,25,10,422,0.6,0.4,0.3,0.4,0.0,0.6,0.9,1.09,-0.09,0.23,6,0.18,6.29,1
2885,183518,Rui Modesto,5,Udinese,Ita,25,2,20,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,6.24,0
2886,210385,Rui Silva,0,Real Betis,Esp,30,22,1963,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,6.68,0
2887,231969,Ruslan Malinovskyi,10,Genoa,Ita,31,5,225,1.2,0.6,0.2,0.4,0.0,0.4,0.4,0.15,-0.15,0.06,6,0.03,6.52,0
2888,240702,Ryan Christie,10,Bournemouth,Ing,29,11,708,0.6,1.0,0.9,0.9,0.0,0.5,1.6,0.4,0.6,0.05,7,0.06,6.61,1
2889,240702,Ryan Flamingo,5,PSV Eindhoven,Ned,21,12,1049,0.6,0.4,0.0,0.5,0.0,0.1,0.3,0.66,-0.66,0.06,7,0.09,7.13,0
2890,240702,Ryan Fosso,2,Fortuna Sittard,Ned,22,12,1007,0.7,0.7,0.7,1.2,0.0,0.8,1.1,0.31,-0.31,0.03,8,0.04,6.71,0
2891,207807,Ryan Fraser,10,Southampton,Ing,30,4,142,0.3,0.3,0.0,0.8,0.3,0.3,0.3,0.02,-0.02,0.01,1,0.02,5.84,0
2892,246104,Ryan Gravenberch,2,Liverpool,Ing,22,11,990,0.5,0.4,1.0,2.0,0.0,0.3,1.6,0.2,-0.2,0.02,6,0.03,7.11,0
2893,240702,Ryan Manning,5,Southampton,Ing,28,5,334,0.2,1.4,0.6,1.0,0.0,0.2,0.8,0.04,-0.04,0.01,1,0.04,6.53,0
2894,240702,Ryan Thomas,5,PEC Zwolle,Ned,29,2,43,0.0,1.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0,0.0,5.93,0
2895,240702,Ryan Trevitt,5,Brentford,Ing,21,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.13,0
2896,240702,Ryan Yates,2,Nottingham Forest,Ing,26,11,807,1.5,1.0,0.5,2.2,0.5,1.0,1.1,1.78,-0.78,0.2,17,0.1,6.85,1
2897,0,Rémi Oudin,10,Lecce,Ita,27,8,210,0.4,0.6,0.4,0.1,0.0,0.3,0.4,0.13,-0.13,0.06,3,0.04,6.22,0
2898,0,Rémy Cabella,10,Lille,Fra,34,9,298,0.8,0.8,0.4,0.3,0.0,0.6,0.8,0.93,-0.93,0.28,7,0.13,6.45,0
2899,0,Rémy Labeau-Lascary,10,Lens,Fra,21,10,390,0.9,0.3,0.8,0.4,1.0,0.6,2.3,1.93,-0.93,0.44,9,0.21,6.23,1
2900,228789,Róber Pier,5,Levante,Esp,29,27,2009,0.3,0.1,0.2,0.4,0.0,0.1,0.6,1.54,-0.54,0.07,8,0.19,6.4,1
2901,228789,Róbert Bozeník,10,Boavista,Por,24,11,978,2.6,0.1,0.3,2.2,0.8,0.5,3.7,3.44,-3.44,0.32,29,0.12,6.25,0
2902,239818,Rúben Dias,2,Man City,Ing,27,9,726,1.2,0.4,0.0,0.3,0.0,0.1,0.3,0.73,-0.73,0.09,11,0.07,6.62,0
2903,18115,Rúben Fernandes,2,Gil Vicente,Por,38,11,975,0.5,0.2,0.0,0.5,0.0,0.1,0.4,0.42,-0.42,0.04,6,0.07,6.53,0
2904,211022,Rúben Ismael,2,Moreirense,Por,25,11,862,0.6,0.8,0.3,1.3,0.0,0.6,0.7,1.55,-0.55,0.16,7,0.22,6.93,1
2905,192156,Rúben Lima,5,Estrela da Amadora,Por,35,6,298,0.2,0.2,0.3,1.3,0.0,0.0,0.0,0.01,-0.01,0.0,1,0.01,6.35,0
2906,246834,Rúben Macedo,5,Nacional,Por,28,10,542,1.3,0.7,0.6,1.5,0.0,1.0,1.0,1.97,-0.97,0.33,13,0.15,6.31,1
2907,215399,Rúben Vezo,2,Levante,Esp,30,32,2420,0.6,0.2,0.2,0.9,0.0,0.2,0.4,0.69,-0.69,0.03,18,0.04,6.45,0
2908,0,Rúnar Sigurgeirsson,2,Willem II,Ned,24,11,836,0.4,0.5,0.4,0.4,0.0,0.4,0.9,0.16,-0.16,0.02,4,0.04,6.4,0
2909,0,Saad El Haddad,5,Venezia,Ita,19,2,25,0.0,0.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,5.88,0
2910,227638,Saba Goglichidze,2,Empoli,Ita,20,9,711,0.0,0.1,0.1,0.4,0.0,0.2,0.4,0.0,0.0,0.0,0,0.0,6.62,0
2911,227638,Saba Sazonov,2,Torino,Ita,22,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.88,0
2912,0,Sacha Boey,2,Bayern,Ger,24,2,129,0.5,0.5,1.5,1.0,0.0,0.0,1.0,0.06,-0.06,0.05,1,0.06,6.81,0
2913,235407,Salih Özcan,5,Wolfsburg,Ger,26,8,315,0.3,0.6,0.3,0.6,0.0,0.1,0.6,0.09,-0.09,0.03,2,0.04,6.29,0
2914,158144,Salva Sevilla,5,Mallorca,Esp,40,28,1510,0.9,1.0,0.2,0.3,0.0,0.2,0.7,4.63,0.37,0.28,26,0.18,6.52,5
2915,204737,Salvador Agra,10,Boavista,Por,33,11,990,1.5,1.7,0.5,1.6,0.4,1.5,2.1,0.8,-0.8,0.07,17,0.05,6.37,0
2916,234772,Salvi Sánchez,5,Cadiz,Esp,33,23,1403,0.9,0.3,0.4,0.7,0.0,0.2,1.3,2.59,-0.59,0.17,20,0.13,6.3,2
