,nom_jugad,num_pos,equipo,liga,edad,apariciones_totales,min_jugados,tirosXp,pasesXp,regatesXp,faltadoXp,fuerajuegoXp,robadoXp,malcontroXp,goles_esperados,xGDiff,xG/90,total_disparos,xG/Shots,rating
859,Enzo Le Fée,5,Roma,Ita,24,5,257,0.8,0.6,0.4,0.8,0.0,0.6,0.8,0.21,-0.21,0.07,4,0.05,6.58
242,Anis Hadj Moussa,5,Feyenoord,Ned,22,8,268,0.6,0.6,1.0,0.0,0.1,0.3,0.4,0.52,0.48,0.18,5,0.1,6.47
2256,Michael Bresser,2,PSV Eindhoven,Ned,17,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.1
1942,Lukas Klostermann,5,RBL,Ger,28,9,656,0.1,0.0,0.3,0.1,0.0,0.0,0.4,0.04,-0.04,0.01,1,0.04,6.65
2721,Ramón Sosa,5,Nottingham Forest,Ing,25,7,94,0.9,0.6,0.6,0.1,0.1,0.3,0.4,0.66,0.34,0.63,6,0.11,6.34
3436,Álex Collado,5,Granada,Esp,25,17,1027,1.0,1.0,0.8,0.9,0.0,1.1,1.7,1.05,0.95,0.09,17,0.06,6.58
2476,Nikola Vlasic,10,Torino,Ita,27,7,386,1.1,0.3,0.7,0.7,0.1,0.9,1.0,1.03,-0.03,0.24,8,0.13,6.58
2267,Michel Adopo,2,Cagliari,Ita,24,9,504,0.3,0.6,0.7,0.6,0.0,0.8,0.4,0.16,-0.16,0.03,3,0.05,6.26
1826,Leo Román,0,Mallorca,Esp,24,2,180,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.62
3069,Stephan El Shaarawy,10,Roma,Ita,32,8,381,1.4,0.6,0.4,0.5,0.3,0.3,0.8,0.85,1.15,0.2,11,0.08,6.69
1120,Gregor Kobel,0,Borussia Dortmund,Ger,26,8,720,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.19
510,Cassiano,10,Casa Pia AC,Por,35,6,441,1.3,0.3,0.0,0.8,0.3,0.7,1.3,3.45,0.55,0.71,8,0.43,6.66
1022,Gabriel Jesus,10,Arsenal,Ing,27,9,123,0.7,0.3,0.3,0.7,0.2,0.3,0.4,0.43,-0.43,0.31,6,0.07,6.17
3456,Álvaro Sanz,5,Barcelona,Esp,23,2,27,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.01
3006,Sergio Barcia,2,Granada,Esp,23,1,77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,5.62
692,Davide Faraoni,5,Verona,Ita,33,3,39,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.06,0.13,1,0.06,5.8
3236,Tómané,10,Farense,Por,32,5,362,1.4,0.8,0.6,2.4,0.8,1.0,3.0,1.08,-0.08,0.27,7,0.15,6.66
1303,Jackson Tchatchoua,5,Verona,Ita,23,11,936,0.4,1.3,0.8,0.3,0.2,0.4,0.6,0.36,0.64,0.03,4,0.09,6.57
1243,Iliman Ndiaye,10,Everton,Ing,24,11,808,1.1,0.5,2.2,1.4,0.5,1.5,1.2,1.29,0.71,0.14,12,0.11,7.18
1518,Jordan Veretout,5,Lyon,Fra,31,8,556,0.5,0.9,0.5,0.4,0.0,0.5,0.5,0.24,-0.24,0.04,4,0.06,6.57
3165,Tijjani Reijnders,5,AC Milan,Ita,26,10,733,1.5,1.0,1.1,0.2,0.0,0.6,0.8,1.08,-0.08,0.13,15,0.07,6.76
1654,Junior Dina Ebimbe,5,Eintracht Frankfurt,Ger,23,6,280,1.3,0.5,0.8,0.7,0.2,0.7,1.2,0.85,-0.85,0.27,8,0.11,6.49
3388,Yorbe Vertessen,10,Union Berlin,Ger,23,10,509,1.7,1.4,0.9,1.0,0.2,1.2,2.1,0.8,0.2,0.14,17,0.05,6.6
1395,Jeanuël Belocian,2,Leverkusen,Ger,19,2,47,0.0,0.0,0.5,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,6.0
3331,William Saliba,2,Arsenal,Ing,23,10,840,0.0,0.2,0.4,0.6,0.1,0.2,0.4,0.0,0.0,0.0,0,0.0,6.77
3127,Thibaut Courtois,0,Real Madrid,Esp,32,36,3240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.79
1730,Kewin,0,Moreirense,Por,29,11,990,0.0,0.1,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,6.67
176,Ameen Al Dakhil,2,Stuttgart,Ger,22,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.14
1837,Leopold Querfeld,2,Union Berlin,Ger,20,8,209,0.1,0.3,0.3,0.0,0.0,0.0,0.1,0.07,-0.07,0.03,1,0.07,6.24
1024,Gabriel Martinelli,10,Arsenal,Ing,23,11,687,1.2,1.1,1.3,0.5,0.2,1.2,1.4,2.92,0.08,0.38,13,0.22,6.81
3148,Thomas Robinet,10,Almere City FC,Ned,28,10,777,1.6,0.9,0.3,0.5,0.1,1.0,1.4,2.37,-1.37,0.27,16,0.15,6.51
3382,Ylber Ramadani,2,Lecce,Ita,28,12,992,0.7,0.8,0.8,0.5,0.0,1.3,0.8,0.32,-0.32,0.03,8,0.04,6.52
940,Ferran Jutglà,10,Barcelona,Esp,25,6,303,1.7,0.3,0.3,1.0,0.2,0.5,0.8,1.55,-0.55,0.46,10,0.16,6.52
2092,Mario Lemina,5,Wolves,Ing,31,11,884,1.1,0.5,0.9,0.5,0.2,0.5,1.5,1.39,-0.39,0.14,12,0.12,6.9
2054,Marco Friedl,5,Werder Bremen,Ger,26,8,678,0.0,0.0,0.4,0.8,0.1,0.4,0.4,0.0,0.0,0.0,0,0.0,6.65
2388,Nani,10,Estrela da Amadora,Por,37,10,466,0.5,0.9,0.4,1.4,0.3,0.5,1.1,0.35,0.66,0.07,5,0.07,6.29
110,Alessandro Deiola,2,Cagliari,Ita,29,10,556,0.8,0.2,0.1,0.5,0.0,0.4,0.6,0.69,-0.69,0.11,8,0.09,6.24
3288,Vitaly Janelt,5,Brentford,Ing,26,11,909,0.7,0.8,0.2,0.5,0.0,0.3,0.6,0.36,0.64,0.04,8,0.04,6.82
2808,Robert Navarro,5,Real Sociedad,Esp,22,6,199,1.2,0.2,1.2,0.3,0.2,0.8,1.5,0.46,-0.46,0.21,7,0.07,6.44
273,Antonino Gallo,2,Lecce,Ita,24,11,939,0.5,1.8,0.5,1.1,0.2,0.5,1.2,0.15,-0.15,0.01,5,0.03,6.68
115,Alessio Iovine,5,Como,Ita,33,4,227,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.24
1552,Joshua Zirkzee,10,Man Utd,Ing,23,11,432,1.1,0.5,0.5,0.1,0.1,0.5,1.1,2.45,-1.45,0.51,12,0.2,6.41
1550,Joshua King,10,Toulouse,Fra,32,9,500,1.9,0.7,0.8,0.8,0.3,0.9,1.4,2.6,0.4,0.47,17,0.15,6.91
1778,Kristijan Jakic,5,Augsburg,Ger,27,9,663,0.6,0.4,0.3,0.7,0.0,0.4,1.7,0.32,-0.32,0.04,5,0.06,6.41
630,Daniel Maldini,5,Monza,Ita,23,11,709,1.7,0.3,1.2,2.4,0.0,1.8,2.0,2.23,-1.23,0.28,19,0.12,6.41
680,David Møller Wolfe,2,AZ Alkmaar,Ned,22,11,811,0.5,0.7,0.1,0.5,0.0,0.4,0.9,0.89,-0.89,0.1,6,0.15,6.55
1829,Leon Bailey,10,Aston Villa,Ing,27,10,506,0.9,0.8,0.7,0.8,0.2,1.4,1.8,0.74,-0.74,0.13,9,0.08,6.35
2284,Miguel Nóbrega,2,Rio Ave,Por,24,1,90,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,6.17
2387,Nampalys Mendy,5,Lens,Fra,32,4,108,0.0,0.0,0.0,0.8,0.0,0.8,0.5,0.0,0.0,0.0,0,0.0,6.26
437,Bremer,2,Juventus,Ita,27,6,540,0.5,0.0,0.5,0.8,0.0,0.3,0.7,0.13,-0.13,0.02,3,0.04,7.35
1239,Ilaix Moriba,2,Valencia,Esp,21,14,819,1.0,0.1,0.5,1.8,0.0,0.6,1.9,0.69,-0.69,0.08,14,0.05,6.37
2452,Nicolás Otamendi,2,Benfica,Por,36,9,725,0.7,0.7,0.3,0.4,0.0,0.0,0.8,0.9,0.1,0.11,6,0.15,7.21
3142,Thomas Kristensen,2,Udinese,Ita,22,3,187,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0,0.0,6.16
1812,Leandro Barreiro,2,Benfica,Por,24,6,336,0.0,0.3,0.8,1.3,0.0,0.7,0.3,0.0,0.0,0.0,0,0.0,6.69
2238,Maximilian Kilman,2,West Ham,Ing,27,11,990,0.4,0.5,0.5,0.3,0.0,0.1,0.6,0.85,-0.85,0.08,4,0.21,6.73
3308,Wahbi Khazri,10,Montpellier,Fra,33,10,425,1.3,1.0,0.4,0.8,0.0,1.2,1.0,0.78,0.22,0.16,13,0.06,6.39
486,Carlo Boukhalfa,5,St. Pauli,Ger,25,8,503,0.6,0.4,0.8,0.8,0.0,0.6,2.3,0.35,0.65,0.06,5,0.07,6.51
2507,Nunzio Lella,5,Venezia,Ita,24,1,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0
1422,Jesse Bosch,5,Willem II,Ned,24,12,970,0.8,0.5,0.3,0.9,0.0,0.5,1.1,0.67,0.33,0.06,10,0.07,6.61
2231,Maxime Dominguez,5,Gil Vicente,Por,28,4,251,1.5,1.5,0.8,1.0,0.3,0.3,1.8,0.59,-0.59,0.21,6,0.1,6.71
943,Fidel,5,Elche,Esp,35,33,2283,0.5,1.2,1.3,0.9,0.2,1.2,1.9,3.17,1.83,0.12,18,0.18,6.67
3385,Yoann Cathline,5,FC Utrecht,Ned,22,8,588,2.1,0.6,2.4,1.1,0.3,1.6,2.3,0.99,1.01,0.15,17,0.06,6.92
676,David García,2,Osasuna,Esp,30,35,3106,0.9,0.3,0.1,0.6,0.0,0.1,0.3,1.73,2.27,0.05,31,0.06,6.94
2619,Paul Onuachu,10,Southampton,Ing,30,5,59,0.6,0.2,0.2,0.6,0.0,1.0,0.4,0.07,-0.07,0.11,3,0.02,6.19
3228,Tunde Akinsola,10,AVS Futebol SAD,Por,21,8,291,0.9,0.4,0.5,0.5,0.0,1.0,1.6,1.16,-0.16,0.36,7,0.17,6.3
1924,Luis Milla,2,Granada,Esp,30,34,2785,0.6,1.2,0.8,1.9,0.0,0.7,1.0,3.6,-0.6,0.12,22,0.16,6.84
282,Antonio Sivera,0,Deportivo Alaves,Esp,28,4,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.48
1764,Koji Miyoshi,5,Bochum,Ger,27,7,215,1.1,0.1,0.4,0.1,0.0,0.3,0.9,0.83,0.17,0.35,8,0.1,6.12
1545,Josep Gayá,2,Mallorca,Esp,24,1,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,4.74
2386,Nahuel Tenaglia,2,Deportivo Alaves,Esp,28,14,1073,0.4,0.2,0.5,0.6,0.0,0.4,1.0,0.32,-0.32,0.03,6,0.05,6.68
2142,Mateo Kovacic,5,Man City,Ing,30,11,881,1.8,1.3,1.4,0.6,0.0,1.3,0.7,0.97,2.03,0.1,20,0.05,7.08
2763,Renato Veiga,2,Chelsea,Ing,21,5,165,0.6,0.0,0.6,0.2,0.2,0.0,0.2,0.48,-0.48,0.26,3,0.16,6.35
1945,Lukas Ullrich,2,Borussia M.Gladbach,Ger,20,2,167,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.01,-0.01,0.01,1,0.01,6.86
693,Davide Frattesi,2,Inter,Ita,25,11,546,1.2,0.3,0.4,0.8,0.1,0.1,0.4,1.48,1.52,0.24,13,0.11,6.57
3468,Íñigo Lekue,5,Athletic Club,Esp,31,25,1928,0.3,0.5,0.5,0.4,0.0,0.4,1.1,0.17,-0.17,0.01,7,0.02,6.59
2608,Patrick William,2,Rio Ave,Por,27,8,546,0.4,0.0,0.0,0.6,0.0,0.5,0.6,0.67,0.33,0.11,3,0.22,6.17
2858,Romano Schmid,10,Werder Bremen,Ger,24,10,884,1.3,1.9,1.0,1.2,0.2,1.9,2.1,1.04,-0.04,0.11,13,0.08,6.88
3292,Vitolo,10,Getafe,Esp,35,7,217,0.1,0.4,0.7,1.3,0.1,0.3,0.6,0.01,-0.01,0.01,1,0.01,6.23
2132,Marvin Senaya,5,Strasbourg,Fra,23,6,146,0.2,0.3,0.0,0.5,0.0,0.0,0.0,0.02,-0.02,0.01,1,0.02,6.23
530,Chris Führich,10,Stuttgart,Ger,26,9,362,1.0,0.8,0.6,0.1,0.2,0.7,0.6,0.71,-0.71,0.18,9,0.08,6.36
1992,Malik Tillman,5,PSV Eindhoven,Ned,22,12,888,2.0,1.9,1.9,1.3,0.0,1.8,2.3,4.14,0.86,0.42,24,0.17,7.81
1868,Lorenzo Lucca,10,Udinese,Ita,24,12,749,1.3,0.4,0.5,1.2,0.3,0.4,1.6,2.19,1.81,0.26,16,0.14,6.68
3190,Tom Bischof,5,Hoffenheim,Ger,19,8,603,1.3,1.6,0.5,0.5,0.0,0.6,0.8,0.53,-0.53,0.08,10,0.05,7.09
162,Almugera Kabar,2,Borussia Dortmund,Ger,18,2,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.71
1661,Jurgen Ekkelenkamp,5,Udinese,Ita,24,8,308,0.5,0.0,0.1,0.4,0.1,0.0,0.9,0.81,-0.81,0.24,4,0.2,6.22
2165,Mathieu Cafaro,5,Saint-Etienne,Fra,27,10,546,1.8,1.0,0.2,1.1,0.3,0.8,1.0,1.36,-0.36,0.22,18,0.08,6.45
1467,Johan Vásquez,2,Genoa,Ita,26,12,1021,0.6,0.3,0.0,0.3,0.0,0.2,0.9,0.7,-0.7,0.06,7,0.1,6.47
2685,Pierre-Emile Højbjerg,5,Marseille,Fra,29,11,986,1.0,0.9,0.1,1.2,0.0,0.8,1.3,0.87,0.13,0.08,11,0.08,7.05
3404,Yunus Musah,5,Valencia,Esp,21,29,1262,0.2,0.3,1.2,0.6,0.0,0.5,1.2,0.54,0.46,0.04,7,0.08,6.4
3086,Suf Podgoreanu,5,Heracles,Ned,22,10,716,1.4,0.6,0.6,1.4,0.2,1.8,2.0,0.92,-0.92,0.12,14,0.07,6.47
712,Deniz Gül,10,Porto,Por,20,2,46,1.5,0.0,0.0,0.0,0.5,1.0,0.5,0.27,0.73,0.54,3,0.09,6.62
1934,Luka Jovic,10,Real Madrid,Esp,26,15,360,1.1,0.3,0.2,0.2,0.1,0.4,0.6,2.33,-1.33,0.58,16,0.15,6.34
2753,Reece James,5,Chelsea,Ing,24,4,241,0.0,0.0,0.3,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0,0.0,6.55
202,Andrea Colpani,5,Fiorentina,Ita,25,12,868,2.2,0.9,0.6,1.2,0.1,1.0,1.3,2.43,-0.43,0.25,26,0.09,6.72
1232,Igor Julio,5,Brighton,Ing,26,6,474,0.2,0.0,0.3,0.5,0.0,0.0,0.2,0.04,-0.04,0.01,1,0.04,6.47
658,Dany Mota,10,Monza,Ita,26,10,630,1.1,0.5,0.6,1.3,0.0,0.8,2.5,1.61,2.39,0.23,11,0.15,6.67
2379,Naatan Skyttä,5,Toulouse,Fra,22,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.12
3071,Stephy Mavididi,10,Leicester,Ing,26,10,614,1.0,1.0,1.3,0.9,0.0,1.9,1.5,1.51,0.49,0.22,10,0.15,6.6
2103,Marko Grujic,2,Porto,Por,28,2,31,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,6.47
213,Andries Noppert,0,SC Heerenveen,Ned,30,4,360,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0,0.0,6.51
3210,Tomás Silva,2,Boavista,Por,18,2,32,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.04,-0.04,0.11,1,0.04,5.99
2541,Olivier Boscagli,5,PSV Eindhoven,Ned,26,12,1047,0.9,0.9,0.1,0.7,0.1,0.4,0.3,0.33,-0.33,0.03,11,0.03,7.33
314,Arthur Theate,2,Eintracht Frankfurt,Ger,24,9,775,0.9,0.3,0.2,0.8,0.0,0.3,0.2,0.27,-0.27,0.03,8,0.03,6.5
824,Elvis Rexhbeçaj,5,Augsburg,Ger,27,9,748,1.7,0.4,0.6,1.6,0.0,0.7,0.9,1.0,0.0,0.12,15,0.07,6.48
434,Brayann Pereira,2,NEC Nijmegen,Ned,21,11,822,0.1,0.8,0.9,2.3,0.0,1.5,1.3,0.01,-0.01,0.0,1,0.01,7.12
137,Alexandre Lacazette,10,Lyon,Fra,33,10,701,1.7,0.7,0.5,1.0,0.4,0.6,2.0,4.01,-2.01,0.52,17,0.24,6.63
218,André Candeias,10,Farense,Por,21,2,33,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.12,-0.12,0.33,2,0.06,6.15
898,Fabian de Keijzer,0,Heracles,Ned,24,12,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.58
2493,Nordin Bakker,0,Almere City FC,Ned,27,12,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,6.29
1546,Joseph Aidoo,2,Celta Vigo,Esp,29,32,2641,0.2,0.2,0.3,0.6,0.0,0.2,0.4,0.28,-0.28,0.01,6,0.05,6.58
1867,Lorenzo De Silvestri,5,Bologna,Ita,36,5,295,0.2,0.8,0.2,0.2,0.0,0.0,0.8,0.04,-0.04,0.01,1,0.04,6.51
1828,Leo Østigård,2,Rennes,Fra,24,8,533,0.5,0.1,0.1,0.6,0.0,0.0,0.8,0.53,0.47,0.09,4,0.13,6.74
3395,Youssef En-Nesyri,10,Sevilla,Esp,27,23,1282,1.6,0.3,0.2,0.4,0.8,0.5,1.1,6.73,-1.73,0.47,37,0.18,6.58
1840,Lesley Ugochukwu,2,Southampton,Ing,20,5,173,0.2,0.4,0.2,0.4,0.0,0.2,0.0,0.48,-0.48,0.25,1,0.48,6.0
3380,Yerry Mina,2,Cagliari,Ita,30,9,731,1.2,0.1,0.2,1.7,0.2,0.2,0.6,0.6,-0.6,0.07,11,0.05,6.58
1238,Iker Muniain,5,Athletic Club,Esp,31,35,2803,1.2,3.1,1.9,2.3,0.1,1.6,1.8,7.21,-3.21,0.23,41,0.18,7.19
1791,Lamare Bogarde,2,Aston Villa,Ing,20,2,169,0.0,0.5,0.5,1.5,0.0,2.5,1.0,0.0,0.0,0.0,0,0.0,6.65
2667,Phil Harres,10,Holstein Kiel,Ger,22,3,180,2.3,1.3,0.3,2.0,0.3,0.7,1.3,1.52,-0.52,0.76,7,0.22,7.1
1893,Lucas Digne,5,Aston Villa,Ing,31,11,849,0.5,1.3,0.3,0.5,0.2,0.5,0.5,0.38,-0.38,0.04,6,0.06,6.86
917,Faïz Mattoir,10,Almere City FC,Ned,24,8,238,0.4,0.4,0.6,0.6,0.0,1.1,1.4,0.2,-0.2,0.08,3,0.07,6.14
1716,Keven Schlotterbeck,2,Augsburg,Ger,27,9,756,1.1,0.3,0.1,0.8,0.0,0.0,0.6,0.53,1.47,0.06,10,0.05,6.87
2465,Niklas Dorsch,2,FC Heidenheim,Ger,26,6,322,0.3,0.7,0.8,1.2,0.0,0.7,0.7,0.06,-0.06,0.02,2,0.03,6.32
694,Davide Zappacosta,5,Atalanta,Ita,32,11,710,1.4,0.7,0.0,0.5,0.1,0.5,1.1,0.51,1.49,0.06,15,0.03,6.66
1,Aaron Cresswell,5,West Ham,Ing,34,4,26,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.04,-0.04,0.14,1,0.04,6.08
2347,Moisés Caicedo,2,Chelsea,Ing,23,11,976,0.5,0.8,0.6,1.5,0.0,0.6,0.8,0.28,0.72,0.03,6,0.05,7.2
756,Dirk Proper,2,NEC Nijmegen,Ned,22,7,586,0.6,0.7,0.1,0.7,0.1,0.6,0.7,0.59,-0.59,0.09,4,0.15,6.65
1766,Koke,5,Atletico,Esp,32,31,2512,0.4,0.8,0.4,0.9,0.0,1.0,0.8,0.79,0.21,0.03,12,0.07,6.66
1386,Jean-Baptiste Gorby,5,Braga,Por,22,7,298,0.1,0.3,0.3,0.6,0.0,0.3,0.0,0.02,-0.02,0.0,1,0.02,6.4
3320,Wesley Saïd,10,Lens,Fra,29,7,354,1.1,0.6,0.7,0.1,0.4,0.6,0.9,1.6,-0.6,0.41,8,0.2,6.46
2725,Raoul Bellanova,5,Torino,Ita,24,1,88,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.03,-0.03,0.03,1,0.03,7.01
1647,Julio Enciso,5,Brighton,Ing,20,7,84,0.7,0.6,0.9,0.4,0.0,0.3,0.6,0.19,-0.19,0.21,5,0.04,6.29
2011,Manolo Reina,0,Mallorca,Esp,39,23,1892,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.47
1221,Ibrahima Camará,2,Boavista,Por,25,11,673,0.3,0.2,0.5,1.1,0.0,0.5,0.4,0.04,-0.04,0.01,3,0.01,6.46
3365,Yannick Gerhardt,5,Wolfsburg,Ger,30,8,300,0.6,0.0,0.1,0.3,0.0,0.1,0.4,0.22,0.78,0.07,5,0.04,6.37
1761,Kobbie Mainoo,2,Man Utd,Ing,19,7,574,0.6,0.4,2.0,1.4,0.1,2.1,1.6,0.13,-0.13,0.02,4,0.03,6.75
2180,Mats Wieffer,2,Brighton,Ing,24,7,234,0.3,0.6,0.3,0.3,0.0,0.7,0.4,0.28,-0.28,0.11,2,0.14,6.24
716,Dennis Man,5,Parma Calcio 1913,Ita,26,12,895,2.1,2.2,1.2,0.8,0.2,1.0,1.8,2.41,0.59,0.24,25,0.1,6.93
740,Diego Moreira,5,Strasbourg,Fra,20,11,829,0.8,0.8,0.9,1.3,0.0,0.8,1.1,0.6,0.4,0.07,9,0.07,6.86
1343,Jan Paul van Hecke,2,Brighton,Ing,24,9,729,0.3,0.3,0.3,0.2,0.0,0.0,0.1,0.11,-0.11,0.01,3,0.04,6.79
338,Ayman Azhil,2,Borussia Dortmund,Ger,23,1,23,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,5.92
701,Declan Rice,5,Arsenal,Ing,25,10,835,1.0,1.4,0.6,0.6,0.1,1.2,0.6,0.81,-0.81,0.09,10,0.08,6.74
1541,Josan,5,Elche,Esp,34,31,1200,0.4,0.6,0.9,1.0,0.1,0.5,0.7,1.26,0.74,0.09,12,0.1,6.49
1592,João Marques,5,Braga,Por,22,3,35,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.1,-0.1,0.24,1,0.1,6.11
767,Dominic Calvert-Lewin,10,Everton,Ing,27,11,904,2.4,0.5,0.5,1.1,1.5,1.5,3.5,4.25,-2.25,0.42,26,0.16,6.74
1377,Javi Ontiveros,5,Osasuna,Esp,27,3,36,0.7,0.0,0.3,0.3,0.0,0.3,0.0,0.11,-0.11,0.27,2,0.05,5.81
1902,Lucas Piazón,10,AVS Futebol SAD,Por,30,10,847,0.9,1.5,0.7,1.3,0.0,0.0,1.2,0.99,-0.99,0.11,9,0.11,6.83
1040,Gastón Pereiro,10,Genoa,Ita,29,2,29,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.16
2939,Samuel Iling-Junior,5,Bologna,Ita,21,3,91,1.3,0.3,1.0,0.0,0.0,0.3,0.7,0.12,0.88,0.11,4,0.03,6.73
2944,Samuele Birindelli,5,Monza,Ita,25,3,176,0.3,0.3,0.0,0.3,0.0,0.7,0.7,0.02,-0.02,0.01,1,0.02,6.39
1401,Jeffry Puriël,10,Almere City FC,Ned,21,1,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,5.67
1498,Jonathan Tah,2,Leverkusen,Ger,28,10,900,1.1,0.0,0.1,0.2,0.0,0.3,0.7,0.69,0.31,0.07,11,0.06,6.76
1509,Jordan Holsgrove,2,Estoril,Por,25,6,415,0.7,1.7,1.0,0.7,0.0,1.3,1.0,0.1,0.9,0.02,4,0.03,7.03
2431,Nico Melamed,5,Espanyol,Esp,23,31,1102,0.6,0.4,0.7,1.2,0.1,0.6,1.0,0.96,1.04,0.08,20,0.05,6.27
1619,Juan Cruz,2,Osasuna,Esp,32,23,1935,0.1,0.1,0.4,0.2,0.0,0.5,0.4,0.22,-0.22,0.01,3,0.07,6.46
2220,Max Bruns,2,Twente,Ned,22,11,875,0.4,0.2,0.1,0.5,0.1,0.3,0.4,0.67,-0.67,0.07,4,0.17,6.74
1656,Junior Messias,10,Genoa,Ita,33,3,266,2.7,1.3,1.0,1.7,0.0,1.3,2.0,2.04,-1.04,0.69,8,0.26,6.93
1793,Lamine Camara,5,Monaco,Fra,20,10,757,1.2,1.6,0.5,1.5,0.0,1.0,1.6,1.32,0.68,0.16,12,0.11,7.14
1452,Joe Mendes,2,Braga,Por,21,4,185,0.3,0.5,0.3,0.3,0.0,0.5,0.8,0.03,-0.03,0.01,1,0.03,6.27
3391,Younes Taha,10,Twente,Ned,21,4,105,0.8,1.3,0.0,0.8,0.0,1.3,0.5,0.13,-0.13,0.11,3,0.04,6.2
3416,Zaydou Youssouf,5,Famalicao,Por,25,11,935,1.2,1.0,1.3,2.1,0.0,1.5,1.6,1.54,0.46,0.15,13,0.12,7.09
1773,Kornelius Hansen,10,Almere City FC,Ned,23,12,721,1.4,0.5,0.7,0.9,0.2,1.3,1.8,1.56,0.44,0.19,17,0.09,6.32
1126,Guido Rodríguez,2,Real Betis,Esp,30,32,2533,0.7,0.4,0.6,1.6,0.1,0.5,0.8,1.32,-0.32,0.05,21,0.06,6.92
857,Enzo Ebosse,2,Udinese,Ita,25,1,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,6.21
2957,Santiago Castro,10,Bologna,Ita,20,11,838,2.2,0.6,0.8,1.5,0.5,2.5,2.2,2.64,1.36,0.28,24,0.11,6.95
1724,Kevin Schade,10,Brentford,Ing,22,11,487,0.8,0.2,0.5,0.7,0.5,0.7,1.5,1.96,-1.96,0.36,9,0.22,6.42
2864,Ross Barkley,5,Aston Villa,Ing,30,8,272,0.9,0.6,0.1,0.0,0.0,0.4,0.3,0.9,0.1,0.3,7,0.13,6.43
2997,Sergi Gómez,2,Espanyol,Esp,32,31,2724,0.3,0.1,0.0,0.1,0.0,0.1,0.2,0.45,0.55,0.01,8,0.06,6.52
2886,Rui Silva,0,Real Betis,Esp,30,22,1963,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,6.68
1968,Léo Cordeiro,5,Estrela da Amadora,Por,29,11,859,1.0,0.9,0.4,1.2,0.1,1.2,1.6,0.43,-0.43,0.05,11,0.04,6.24
1855,Lisandro Martínez,5,Man Utd,Ing,26,10,887,0.7,0.3,0.2,0.3,0.0,0.0,0.0,0.96,-0.96,0.1,7,0.14,6.79
1268,Issa Kaboré,5,Benfica,Por,23,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,6.05
2826,Robin Zentner,0,Mainz,Ger,30,10,900,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,7.02
